Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,5,1,3,US,11057,Charlotte Douglas International,Charlotte,NC,11292,Denver International,Denver,CO,925,-2,0,1100,-13,0,0
2013,10,5,6,AA,12953,LaGuardia,New York,NY,13930,Chicago O'Hare International,Chicago,IL,710,-9,0,845,-19,0,0
2013,8,11,7,AA,13198,Kansas City International,Kansas City,MO,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1705,-7,0,1845,-20,0,0
2013,9,1,7,AA,13930,Chicago O'Hare International,Chicago,IL,14570,Reno/Tahoe International,Reno,NV,1750,-3,0,2000,-16,0,0
2013,6,7,5,AA,13930,Chicago O'Hare International,Chicago,IL,14747,Seattle/Tacoma International,Seattle,WA,1105,-5,0,1325,5,0,0
2013,6,15,6,EV,12264,Washington Dulles International,Washington,DC,13198,Kansas City International,Kansas City,MO,1717,1,0,1904,1,0,0
2013,10,27,7,AA,12266,George Bush Intercontinental/Houston,Houston,TX,13303,Miami International,Miami,FL,1015,-3,0,1340,-19,0,0
2013,10,4,5,UA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12266,George Bush Intercontinental/Houston,Houston,TX,1822,-10,0,2003,-12,0,0
2013,10,3,4,AA,13303,Miami International,Miami,FL,13930,Chicago O'Hare International,Chicago,IL,1740,45,1,1955,29,1,0
2013,5,21,2,MQ,12953,LaGuardia,New York,NY,14492,Raleigh-Durham International,Raleigh/Durham,NC,820,-5,0,1000,0,0,0
2013,4,9,2,UA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13930,Chicago O'Hare International,Chicago,IL,1652,29,1,1800,43,1,0
2013,10,27,7,US,14100,Philadelphia International,Philadelphia,PA,10721,Logan International,Boston,MA,1115,0,0,1231,-6,0,0
2013,5,14,2,AA,13930,Chicago O'Hare International,Chicago,IL,14679,San Diego International,San Diego,CA,2120,2,0,2330,-21,0,0
2013,10,8,2,UA,13303,Miami International,Miami,FL,12266,George Bush Intercontinental/Houston,Houston,TX,1459,2,0,1645,-18,0,0
2013,7,15,1,MQ,12191,William P Hobby,Houston,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1445,34,1,1555,33,1,0
2013,9,13,5,DL,12478,John F. Kennedy International,New York,NY,10721,Logan International,Boston,MA,859,-1,0,1017,-10,0,0
2013,7,7,7,WN,11292,Denver International,Denver,CO,13495,Louis Armstrong New Orleans International,New Orleans,LA,1020,3,0,1355,-6,0,0
2013,6,9,7,DL,12478,John F. Kennedy International,New York,NY,14771,San Francisco International,San Francisco,CA,700,-6,0,1034,-30,0,0
2013,10,4,5,DL,14730,Louisville International-Standiford Field,Louisville,KY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1825,-6,0,1953,35,1,0
2013,4,1,1,AA,10721,Logan International,Boston,MA,13303,Miami International,Miami,FL,1110,-10,0,1440,15,1,0
2013,8,13,2,MQ,13930,Chicago O'Hare International,Chicago,IL,13851,Will Rogers World,Oklahoma City,OK,1120,2,0,1320,5,0,0
2013,4,29,1,UA,12266,George Bush Intercontinental/Houston,Houston,TX,11618,Newark Liberty International,Newark,NJ,601,-5,0,1030,-5,0,0
2013,5,6,1,B6,12892,Los Angeles International,Los Angeles,CA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,2205,5,0,557,-8,0,0
2013,7,13,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,837,-2,0,1029,-15,0,0
2013,8,27,2,9E,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,12478,John F. Kennedy International,New York,NY,605,-12,0,719,-19,0,0
2013,5,5,7,OO,13342,General Mitchell International,Milwaukee,WI,11292,Denver International,Denver,CO,1805,-6,0,1948,-1,0,0
2013,6,8,6,UA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,2105,-9,0,2244,-27,0,0
2013,5,27,1,WN,11259,Dallas Love Field,Dallas,TX,10423,Austin - Bergstrom International,Austin,TX,2010,7,0,2100,-1,0,0
2013,9,11,3,DL,12339,Indianapolis International,Indianapolis,IN,14869,Salt Lake City International,Salt Lake City,UT,1746,-3,0,1915,-12,0,0
2013,4,5,5,UA,11292,Denver International,Denver,CO,12266,George Bush Intercontinental/Houston,Houston,TX,1125,2,0,1449,-15,0,0
2013,8,6,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13851,Will Rogers World,Oklahoma City,OK,2041,-2,0,2155,-10,0,0
2013,7,30,2,UA,13930,Chicago O'Hare International,Chicago,IL,14771,San Francisco International,San Francisco,CA,1702,41,1,1939,42,1,0
2013,8,27,2,WN,14570,Reno/Tahoe International,Reno,NV,14747,Seattle/Tacoma International,Seattle,WA,1010,-2,0,1150,-11,0,0
2013,6,20,4,AS,14679,San Diego International,San Diego,CA,14747,Seattle/Tacoma International,Seattle,WA,2120,-3,0,2358,13,0,0
2013,4,21,7,FL,13232,Chicago Midway International,Chicago,IL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1838,50,1,2128,53,1,0
2013,4,24,3,WN,13198,Kansas City International,Kansas City,MO,13204,Orlando International,Orlando,FL,835,-2,0,1215,-10,0,0
2013,10,21,1,UA,12266,George Bush Intercontinental/Houston,Houston,TX,11292,Denver International,Denver,CO,545,-5,0,719,-17,0,0
2013,8,20,2,UA,11618,Newark Liberty International,Newark,NJ,14771,San Francisco International,San Francisco,CA,1822,18,1,2155,-26,0,0
2013,10,16,3,US,12889,McCarran International,Las Vegas,NV,11057,Charlotte Douglas International,Charlotte,NC,2259,1,0,608,-20,0,0
2013,8,23,5,WN,13931,Norfolk International,Norfolk,VA,12451,Jacksonville International,Jacksonville,FL,1500,55,1,1635,52,1,0
2013,5,20,1,OO,12892,Los Angeles International,Los Angeles,CA,14679,San Diego International,San Diego,CA,1020,-7,0,1110,-9,0,0
2013,5,31,5,UA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,12266,George Bush Intercontinental/Houston,Houston,TX,635,-7,0,750,-21,0,0
2013,7,18,4,AA,13930,Chicago O'Hare International,Chicago,IL,13303,Miami International,Miami,FL,835,-2,0,1235,22,1,0
2013,5,1,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10792,Buffalo Niagara International,Buffalo,NY,2030,2,0,2236,-17,0,0
2013,10,1,2,UA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13930,Chicago O'Hare International,Chicago,IL,959,-6,0,1058,3,0,0
2013,7,21,7,AA,10423,Austin - Bergstrom International,Austin,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1535,6,0,1645,1,0,0
2013,8,8,4,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,10800,Bob Hope,Burbank,CA,2030,0,0,2155,-8,0,0
2013,6,10,1,9E,11433,Detroit Metro Wayne County,Detroit,MI,12478,John F. Kennedy International,New York,NY,1755,126,1,2000,140,1,0
2013,6,3,1,WN,10693,Nashville International,Nashville,TN,13204,Orlando International,Orlando,FL,600,-3,0,845,-10,0,0
2013,5,29,3,WN,12889,McCarran International,Las Vegas,NV,14570,Reno/Tahoe International,Reno,NV,1600,67,1,1725,60,1,0
2013,10,11,5,DL,11433,Detroit Metro Wayne County,Detroit,MI,13342,General Mitchell International,Milwaukee,WI,1953,0,0,2008,-12,0,0
2013,8,4,7,DL,15304,Tampa International,Tampa,FL,12478,John F. Kennedy International,New York,NY,1543,-3,0,1831,17,1,0
2013,4,21,7,DL,14100,Philadelphia International,Philadelphia,PA,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,900,-7,0,1107,-8,0,0
2013,10,31,4,AS,14679,San Diego International,San Diego,CA,14747,Seattle/Tacoma International,Seattle,WA,955,-12,0,1243,-17,0,0
2013,10,10,4,9E,12478,John F. Kennedy International,New York,NY,11278,Ronald Reagan Washington National,Washington,DC,2035,93,1,2204,75,1,0
2013,5,16,4,EV,10693,Nashville International,Nashville,TN,11292,Denver International,Denver,CO,716,33,1,916,8,0,0
2013,9,7,6,B6,11618,Newark Liberty International,Newark,NJ,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,1244,10,0,1539,-17,0,0
2013,4,19,5,WN,10693,Nashville International,Nashville,TN,11066,Port Columbus International,Columbus,OH,1040,-2,0,1250,-16,0,0
2013,5,23,4,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10529,Bradley International,Hartford,CT,1430,90,1,1733,87,1,0
2013,4,13,6,DL,13303,Miami International,Miami,FL,12478,John F. Kennedy International,New York,NY,1522,0,0,1830,22,1,0
2013,4,29,1,MQ,13871,Eppley Airfield,Omaha,NE,13930,Chicago O'Hare International,Chicago,IL,1720,-7,0,1855,-20,0,0
2013,9,24,2,DL,14057,Portland International,Portland,OR,13487,Minneapolis-St Paul International,Minneapolis,MN,1255,-2,0,1812,-19,0,0
2013,4,29,1,WN,11292,Denver International,Denver,CO,12892,Los Angeles International,Los Angeles,CA,1140,0,0,1310,-12,0,0
2013,9,18,3,OO,14747,Seattle/Tacoma International,Seattle,WA,14771,San Francisco International,San Francisco,CA,2052,-1,0,2257,-6,0,0
2013,8,12,1,WN,15016,Lambert-St. Louis International,St. Louis,MO,13204,Orlando International,Orlando,FL,1000,1,0,1315,-2,0,0
2013,7,1,1,UA,14122,Pittsburgh International,Pittsburgh,PA,14771,San Francisco International,San Francisco,CA,600,-7,0,826,-24,0,0
2013,5,25,6,WN,11259,Dallas Love Field,Dallas,TX,14683,San Antonio International,San Antonio,TX,1145,4,0,1245,11,0,0
2013,9,19,4,OO,14869,Salt Lake City International,Salt Lake City,UT,13851,Will Rogers World,Oklahoma City,OK,2006,12,0,2321,14,0,0
2013,10,25,5,MQ,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13930,Chicago O'Hare International,Chicago,IL,1825,-6,0,1925,-7,0,0
2013,7,10,3,EV,12953,LaGuardia,New York,NY,12264,Washington Dulles International,Washington,DC,1000,-11,0,1125,-15,0,0
2013,10,5,6,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,10800,Bob Hope,Burbank,CA,1345,-4,0,1445,-8,0,0
2013,9,6,5,WN,11292,Denver International,Denver,CO,10693,Nashville International,Nashville,TN,1020,11,0,1345,22,1,0
2013,7,21,7,9E,11433,Detroit Metro Wayne County,Detroit,MI,14307,Theodore Francis Green State,Providence,RI,1406,16,1,1559,1,0,0
2013,6,25,2,AS,14747,Seattle/Tacoma International,Seattle,WA,14107,Phoenix Sky Harbor International,Phoenix,AZ,2114,1,0,2358,-6,0,0
2013,9,8,7,B6,11618,Newark Liberty International,Newark,NJ,15304,Tampa International,Tampa,FL,1500,1,0,1758,-18,0,0
2013,6,27,4,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14635,Southwest Florida International,Fort Myers,FL,2110,80,1,2252,93,1,0
2013,8,18,7,WN,14679,San Diego International,San Diego,CA,13796,Metropolitan Oakland International,Oakland,CA,1450,18,1,1610,18,1,0
2013,10,16,3,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,12953,LaGuardia,New York,NY,1920,-4,0,2302,-20,0,0
2013,8,2,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13851,Will Rogers World,Oklahoma City,OK,1340,-3,0,1451,-11,0,0
2013,4,17,3,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,12889,McCarran International,Las Vegas,NV,700,-4,0,920,-14,0,0
2013,8,29,4,OO,10140,Albuquerque International Sunport,Albuquerque,NM,14771,San Francisco International,San Francisco,CA,1426,16,1,1558,-1,0,0
2013,10,3,4,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10792,Buffalo Niagara International,Buffalo,NY,1315,-4,0,1512,-12,0,0
2013,10,27,7,UA,11042,Cleveland-Hopkins International,Cleveland,OH,14107,Phoenix Sky Harbor International,Phoenix,AZ,1847,-1,0,2003,-7,0,0
2013,7,23,2,WN,13232,Chicago Midway International,Chicago,IL,11042,Cleveland-Hopkins International,Cleveland,OH,2045,37,1,2250,36,1,0
2013,4,7,7,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,11292,Denver International,Denver,CO,1455,-4,0,1738,-13,0,0
2013,4,22,1,DL,12889,McCarran International,Las Vegas,NV,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,2330,1,0,616,-11,0,0
2013,7,28,7,OO,14869,Salt Lake City International,Salt Lake City,UT,12892,Los Angeles International,Los Angeles,CA,1834,-5,0,1934,11,0,0
2013,8,27,2,DL,14747,Seattle/Tacoma International,Seattle,WA,11433,Detroit Metro Wayne County,Detroit,MI,2320,14,0,629,1,0,0
2013,6,13,4,WN,12191,William P Hobby,Houston,TX,14679,San Diego International,San Diego,CA,940,21,1,1045,15,1,0
2013,10,28,1,OO,14893,Sacramento International,Sacramento,CA,14771,San Francisco International,San Francisco,CA,1145,17,1,1235,14,0,0
2013,6,27,4,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,10423,Austin - Bergstrom International,Austin,TX,820,-6,0,915,-10,0,0
2013,9,19,4,AA,12478,John F. Kennedy International,New York,NY,13204,Orlando International,Orlando,FL,1455,-4,0,1750,-10,0,0
2013,7,18,4,US,14100,Philadelphia International,Philadelphia,PA,14122,Pittsburgh International,Pittsburgh,PA,2039,-3,0,2149,3,0,0
2013,9,21,6,MQ,13303,Miami International,Miami,FL,13244,Memphis International,Memphis,TN,1105,-9,0,1230,-12,0,0
2013,7,13,6,YV,10423,Austin - Bergstrom International,Austin,TX,11057,Charlotte Douglas International,Charlotte,NC,1140,-5,0,1520,-4,0,0
2013,7,15,1,WN,11292,Denver International,Denver,CO,10721,Logan International,Boston,MA,1905,16,1,55,26,1,0
2013,5,16,4,FL,14908,John Wayne Airport-Orange County,Santa Ana,CA,12889,McCarran International,Las Vegas,NV,1925,2,0,2030,-4,0,0
2013,8,6,2,WN,13232,Chicago Midway International,Chicago,IL,14107,Phoenix Sky Harbor International,Phoenix,AZ,1130,25,1,1300,23,1,0
2013,7,12,5,OO,14869,Salt Lake City International,Salt Lake City,UT,10140,Albuquerque International Sunport,Albuquerque,NM,2206,-6,0,2350,-29,0,0
2013,6,4,2,US,13796,Metropolitan Oakland International,Oakland,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1221,-10,0,1415,-9,0,0
2013,5,14,2,WN,12889,McCarran International,Las Vegas,NV,14570,Reno/Tahoe International,Reno,NV,1600,-2,0,1725,-16,0,0
2013,9,22,7,VX,13930,Chicago O'Hare International,Chicago,IL,12892,Los Angeles International,Los Angeles,CA,1735,2,0,1955,12,0,0
2013,7,9,2,9E,11057,Charlotte Douglas International,Charlotte,NC,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,1353,62,1,1520,59,1,0
2013,10,22,2,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,10800,Bob Hope,Burbank,CA,2055,14,0,2155,9,0,0
2013,6,30,7,AA,13930,Chicago O'Hare International,Chicago,IL,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1640,5,0,1915,-24,0,0
2013,5,21,2,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12953,LaGuardia,New York,NY,2010,35,1,2304,31,1,0
2013,5,30,4,DL,12953,LaGuardia,New York,NY,13495,Louis Armstrong New Orleans International,New Orleans,LA,1821,-6,0,2041,-18,0,0
2013,8,23,5,YV,12339,Indianapolis International,Indianapolis,IN,13930,Chicago O'Hare International,Chicago,IL,1025,14,0,1029,11,0,0
2013,5,14,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13204,Orlando International,Orlando,FL,1455,9,0,1630,3,0,0
2013,7,27,6,WN,12889,McCarran International,Las Vegas,NV,10529,Bradley International,Hartford,CT,900,22,1,1655,0,0,0
2013,7,1,1,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,14908,John Wayne Airport-Orange County,Santa Ana,CA,1250,-6,0,1405,-24,0,0
2013,9,26,4,AA,13930,Chicago O'Hare International,Chicago,IL,12953,LaGuardia,New York,NY,1215,18,1,1525,8,0,0
2013,7,8,1,B6,12892,Los Angeles International,Los Angeles,CA,10721,Logan International,Boston,MA,800,5,0,1625,15,1,0
2013,4,28,7,WN,14122,Pittsburgh International,Pittsburgh,PA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,850,3,0,955,-7,0,0
2013,7,29,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12451,Jacksonville International,Jacksonville,FL,1345,0,0,1500,-3,0,0
2013,4,28,7,OO,13930,Chicago O'Hare International,Chicago,IL,13342,General Mitchell International,Milwaukee,WI,1705,-2,0,1750,-3,0,0
2013,10,14,1,MQ,12478,John F. Kennedy International,New York,NY,12339,Indianapolis International,Indianapolis,IN,1510,4,0,1735,-3,0,0
2013,7,23,2,UA,11278,Ronald Reagan Washington National,Washington,DC,13930,Chicago O'Hare International,Chicago,IL,700,-12,0,759,-27,0,0
2013,8,8,4,OO,12266,George Bush Intercontinental/Houston,Houston,TX,14683,San Antonio International,San Antonio,TX,1341,10,0,1443,-1,0,0
2013,8,12,1,WN,10800,Bob Hope,Burbank,CA,14831,Norman Y. Mineta San Jose International,San Jose,CA,1410,-1,0,1510,-1,0,0
2013,4,3,3,EV,10529,Bradley International,Hartford,CT,11433,Detroit Metro Wayne County,Detroit,MI,600,0,0,804,-11,0,0
2013,7,9,2,UA,12892,Los Angeles International,Los Angeles,CA,12266,George Bush Intercontinental/Houston,Houston,TX,526,11,0,1049,5,0,0
2013,7,6,6,MQ,11066,Port Columbus International,Columbus,OH,13930,Chicago O'Hare International,Chicago,IL,1550,13,0,1610,-2,0,0
2013,10,8,2,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,14057,Portland International,Portland,OR,1140,-6,0,1325,-15,0,0
2013,4,28,7,UA,14679,San Diego International,San Diego,CA,14771,San Francisco International,San Francisco,CA,1122,-1,0,1257,-5,0,0
2013,4,5,5,OO,12892,Los Angeles International,Los Angeles,CA,14679,San Diego International,San Diego,CA,1127,32,1,1219,30,1,0
2013,5,6,1,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,849,25,1,1610,34,1,0
2013,8,2,5,WN,10140,Albuquerque International Sunport,Albuquerque,NM,12889,McCarran International,Las Vegas,NV,1010,3,0,1040,3,0,0
2013,9,5,4,WN,12451,Jacksonville International,Jacksonville,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,705,0,0,900,-9,0,0
2013,5,17,5,MQ,12953,LaGuardia,New York,NY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,600,-2,0,810,1,0,0
2013,5,31,5,UA,11292,Denver International,Denver,CO,12892,Los Angeles International,Los Angeles,CA,1436,74,1,1605,56,1,0
2013,4,24,3,EV,12266,George Bush Intercontinental/Houston,Houston,TX,14730,Louisville International-Standiford Field,Louisville,KY,1300,10,0,1609,10,0,0
2013,7,13,6,EV,11259,Dallas Love Field,Dallas,TX,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1545,-11,0,1854,-6,0,0
2013,6,15,6,OO,14771,San Francisco International,San Francisco,CA,10423,Austin - Bergstrom International,Austin,TX,1255,-4,0,1840,-2,0,0
2013,9,21,6,OO,12892,Los Angeles International,Los Angeles,CA,14679,San Diego International,San Diego,CA,1615,48,1,1706,40,1,0
2013,9,30,1,WN,11292,Denver International,Denver,CO,12191,William P Hobby,Houston,TX,1845,25,1,2200,20,1,0
2013,7,22,1,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,12889,McCarran International,Las Vegas,NV,1035,-7,0,1200,-13,0,0
2013,10,9,3,F9,11292,Denver International,Denver,CO,13851,Will Rogers World,Oklahoma City,OK,1535,-7,0,1800,-7,0,0
2013,5,12,7,DL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13487,Minneapolis-St Paul International,Minneapolis,MN,835,-4,0,1019,-11,0,0
2013,10,24,4,EV,11618,Newark Liberty International,Newark,NJ,13342,General Mitchell International,Milwaukee,WI,1930,-2,0,2056,-4,0,0
2013,9,7,6,UA,11292,Denver International,Denver,CO,13495,Louis Armstrong New Orleans International,New Orleans,LA,1020,-2,0,1351,-4,0,0
2013,10,26,6,US,12953,LaGuardia,New York,NY,14100,Philadelphia International,Philadelphia,PA,600,54,1,700,43,1,0
2013,7,4,4,AA,13930,Chicago O'Hare International,Chicago,IL,14908,John Wayne Airport-Orange County,Santa Ana,CA,1420,20,1,1630,-2,0,0
2013,9,24,2,UA,12892,Los Angeles International,Los Angeles,CA,11618,Newark Liberty International,Newark,NJ,2344,2,0,752,-1,0,0
2013,6,13,4,DL,12953,LaGuardia,New York,NY,11433,Detroit Metro Wayne County,Detroit,MI,1625,3,0,1841,1,0,0
2013,7,1,1,OO,13930,Chicago O'Hare International,Chicago,IL,13487,Minneapolis-St Paul International,Minneapolis,MN,645,-4,0,818,-13,0,0
2013,6,19,3,UA,15304,Tampa International,Tampa,FL,11618,Newark Liberty International,Newark,NJ,1412,6,0,1705,-26,0,0
2013,6,3,1,EV,12264,Washington Dulles International,Washington,DC,10693,Nashville International,Nashville,TN,2213,52,1,2300,44,1,0
2013,6,24,1,WN,14771,San Francisco International,San Francisco,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,2200,206,1,2355,193,1,0
2013,6,17,1,F9,11292,Denver International,Denver,CO,10140,Albuquerque International Sunport,Albuquerque,NM,1500,1,0,1609,0,0,0
2013,8,20,2,YV,11057,Charlotte Douglas International,Charlotte,NC,11066,Port Columbus International,Columbus,OH,730,-6,0,848,-11,0,0
2013,8,22,4,AS,14747,Seattle/Tacoma International,Seattle,WA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,645,2,0,1232,11,0,0
